task,seed,method,stage10_method_alias,epochs,learning_rate,optimizer,train_row_count,validation_row_count,test_row_count,final_training_loss,learned_position_scale,train_loss,train_perplexity,train_top1_accuracy,train_mrr,train_mean_target_probability,train_mean_top1_confidence,train_expected_calibration_error,validation_loss,validation_perplexity,validation_top1_accuracy,validation_mrr,validation_mean_target_probability,validation_mean_top1_confidence,validation_expected_calibration_error,test_loss,test_perplexity,test_top1_accuracy,test_mrr,test_mean_target_probability,test_mean_top1_confidence,test_expected_calibration_error
phase_cued_retrieval,311,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,0.642744,-0.141033,0.635349,1.88768,0.75,0.875,0.572988,0.575725,0.174275,13.16524,521904.468855,0.0,0.015967,1.5e-05,0.473639,0.473639,12.346741,230208.665875,0.0,0.02083,5.7e-05,0.42872,0.42872
phase_cued_retrieval,311,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,0.645775,-0.144592,0.6383,1.89326,0.75,0.875,0.571503,0.574375,0.175625,13.162387,520417.632422,0.0,0.015973,1.4e-05,0.47409,0.47409,12.337955,228194.799164,0.0,0.02092,5.7e-05,0.433929,0.433929
phase_cued_retrieval,313,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.828031,-0.011,1.827653,6.219272,0.166667,0.406349,0.162976,0.164245,0.002421,12.873681,389913.961569,0.0,0.015154,3e-06,0.187104,0.187104,12.789376,358389.517443,0.0,0.016581,3e-06,0.185903,0.185903
phase_cued_retrieval,313,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.828205,-0.903447,1.827821,6.220321,0.166667,0.406349,0.162947,0.164209,0.002458,12.576387,289637.979552,0.0,0.015269,4e-06,0.168527,0.168527,12.258069,210674.276138,0.0,0.015765,5e-06,0.145477,0.145477
phase_cued_retrieval,313,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.827879,-1.529492,1.827435,6.217915,0.166667,0.41746,0.162992,0.164305,0.002362,12.74033,341236.245526,0.0,0.014571,3e-06,0.178109,0.178109,12.689576,324349.178697,0.0,0.016287,4e-06,0.177252,0.177252
phase_cued_retrieval,313,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.828076,-0.880046,1.827697,6.219548,0.166667,0.406349,0.16297,0.164233,0.002434,12.896399,398873.150987,0.0,0.015252,3e-06,0.18746,0.18746,12.952616,421938.777116,0.0,0.016596,2e-06,0.192054,0.192054
phase_cued_retrieval,313,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.828507,-0.748167,1.828114,6.222141,0.166667,0.413294,0.162904,0.164171,0.002496,12.465923,259347.266539,0.0,0.015046,4e-06,0.159406,0.159406,12.19609,198013.458731,0.0,0.015897,5e-06,0.144554,0.144554
phase_cued_retrieval,313,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,1.828532,-0.989233,1.828138,6.222292,0.166667,0.406349,0.162899,0.164181,0.002485,12.193397,197480.884986,0.0,0.018592,6e-06,0.14346,0.14346,12.25782,210621.867474,0.0,0.015882,5e-06,0.148892,0.148892
phase_cued_retrieval,317,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.107539,-0.0527,1.099728,3.003349,0.416667,0.648611,0.383151,0.390345,0.026321,11.599776,109073.338364,0.0,0.028953,6.4e-05,0.397244,0.397244,10.245143,28145.494848,0.0,0.053895,0.015465,0.426303,0.426303
phase_cued_retrieval,317,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.110586,0.718398,1.101461,3.008558,0.5,0.701389,0.382331,0.388771,0.111229,11.907147,148322.978264,0.0,0.017067,4.2e-05,0.394936,0.394936,10.413178,33295.503845,0.0,0.053672,0.015538,0.428346,0.428346
phase_cued_retrieval,317,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.106633,0.182317,1.098431,2.999457,0.5,0.697222,0.383867,0.39028,0.10972,11.938671,153073.145266,0.0,0.017542,4.3e-05,0.396378,0.396378,10.509759,36671.627285,0.0,0.068272,0.015563,0.426879,0.426879
phase_cued_retrieval,317,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.112161,-0.486997,1.104837,3.018731,0.416667,0.648611,0.381013,0.387831,0.028836,11.71464,122349.923035,0.0,0.019809,5.7e-05,0.389854,0.389854,10.265063,28711.798285,0.0,0.053583,0.015423,0.424732,0.424732
phase_cued_retrieval,317,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.043931,-1.048204,1.031182,2.804377,0.583333,0.756944,0.406601,0.410713,0.238618,10.593654,39880.953391,0.0,0.014746,5.6e-05,0.452278,0.452278,9.172382,9627.533384,0.0,0.046943,0.006766,0.490337,0.490337
phase_cued_retrieval,317,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,0.991694,-0.962851,0.980246,2.665111,0.833333,0.891667,0.448839,0.451398,0.381936,10.047972,23108.86518,0.0,0.016519,0.001044,0.379396,0.379396,8.375699,4340.300611,0.0,0.070611,0.015923,0.421368,0.421368
phase_cued_retrieval,331,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.359786,0.022171,1.35336,3.870408,0.416667,0.591071,0.34689,0.349744,0.066923,11.550924,103873.012631,0.0,0.023867,0.000503,0.335297,0.335297,12.05278,171575.78668,0.0,0.03724,0.001793,0.348418,0.348418
phase_cued_retrieval,331,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.379289,-0.088509,1.374126,3.951621,0.416667,0.598016,0.332981,0.336931,0.159882,11.576839,106600.039707,0.0,0.024185,0.000459,0.311574,0.311574,12.028139,167399.632668,0.0,0.037086,0.002406,0.343978,0.343978
phase_cued_retrieval,331,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.365837,-0.29935,1.359575,3.894537,0.416667,0.591071,0.342633,0.34573,0.070937,11.540447,102790.407994,0.0,0.023804,0.000465,0.339908,0.339908,12.089834,178052.619825,0.0,0.037164,0.001271,0.352056,0.352056
phase_cued_retrieval,331,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.358433,-0.313878,1.352125,3.865632,0.416667,0.591071,0.3479,0.35055,0.066116,11.497107,98430.627902,0.0,0.023892,0.000527,0.34761,0.34761,12.035822,168690.747905,0.0,0.037261,0.00142,0.35435,0.35435
phase_cued_retrieval,331,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.12589,-0.912036,1.111924,3.040203,0.666667,0.773611,0.405536,0.408291,0.258376,8.342613,4199.047061,0.0,0.032315,0.014843,0.509318,0.509318,8.749536,6307.758568,0.0,0.033306,0.000864,0.508411,0.508411
phase_cued_retrieval,331,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,1.167463,-0.705365,1.148647,3.153923,0.583333,0.731944,0.385853,0.388178,0.195155,8.397228,4434.754854,0.0,0.032319,0.011824,0.48538,0.48538,9.380654,11856.760779,0.0,0.033727,0.000705,0.455902,0.455902
exact_offset_passkey,307,no_position,no_position,80,0.03,full_batch_adam,12,6,12,0.847663,-0.00894,0.842894,2.32308,0.666667,0.798611,0.555459,0.612928,0.057451,13.849754,1034836.616779,0.0,0.010879,1e-06,0.556493,0.556493,11.657373,115540.066972,0.0,0.039212,0.004538,0.464128,0.464128
exact_offset_passkey,307,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,0.850565,0.132352,0.845735,2.329689,0.666667,0.784722,0.553089,0.610746,0.060084,13.809021,993531.934582,0.0,0.010921,1e-06,0.554435,0.554435,11.595874,108648.583109,0.0,0.039418,0.006802,0.419956,0.419956
exact_offset_passkey,307,alibi,alibi,80,0.03,full_batch_adam,12,6,12,0.847857,0.024268,0.843077,2.323506,0.666667,0.798611,0.555346,0.612921,0.057723,13.868748,1054679.927545,0.0,0.010787,1e-06,0.560337,0.560337,11.704996,121175.579591,0.0,0.038353,0.003463,0.495441,0.495441
exact_offset_passkey,307,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,0.846597,0.739172,0.841972,2.320939,0.666667,0.784722,0.556497,0.614371,0.056978,13.83767,1022406.340277,0.0,0.010955,1e-06,0.554956,0.554956,11.652457,114973.452717,0.0,0.038992,0.004478,0.459187,0.459187
exact_offset_passkey,307,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,0.859236,-0.42803,0.854387,2.349934,0.666667,0.773611,0.549151,0.605852,0.060814,14.460348,1905677.430841,0.0,0.011277,1e-06,0.571733,0.571733,12.017479,165624.570903,0.0,0.037537,0.002346,0.461873,0.461873
exact_offset_passkey,307,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,0.860569,-0.411698,0.855743,2.353121,0.666667,0.773611,0.54824,0.604851,0.061815,14.509757,2002200.479835,0.0,0.011277,1e-06,0.572396,0.572396,12.058181,172504.897101,0.0,0.03494,0.002524,0.458597,0.458597
exact_offset_passkey,311,no_position,no_position,80,0.03,full_batch_adam,12,6,12,2.485583,0.04592,2.485579,12.008068,0.083333,0.258601,0.083279,0.084511,0.001177,10.52692,37306.379461,0.0,0.093323,0.013963,0.084511,0.084511,12.098392,179582.771136,0.0,0.017368,6e-06,0.084511,0.084511
exact_offset_passkey,311,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,2.485584,0.492515,2.485579,12.008068,0.083333,0.258601,0.083279,0.084504,0.001171,10.526564,37293.125866,0.0,0.093323,0.013962,0.084504,0.084504,12.098038,179519.326586,0.0,0.017368,6e-06,0.084504,0.084504
exact_offset_passkey,311,alibi,alibi,80,0.03,full_batch_adam,12,6,12,2.485583,0.629351,2.485579,12.008071,0.083333,0.258601,0.083279,0.084512,0.001178,10.526724,37299.080405,0.0,0.093288,0.013966,0.084512,0.084512,12.098177,179544.193545,0.0,0.017368,6e-06,0.084512,0.084512
exact_offset_passkey,311,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,2.485584,0.691576,2.485579,12.008071,0.083333,0.258601,0.083279,0.084511,0.001177,10.526584,37293.864411,0.0,0.093288,0.013963,0.084511,0.084511,12.097994,179511.367901,0.0,0.017368,6e-06,0.084511,0.084511
exact_offset_passkey,311,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,2.485585,-0.335944,2.48558,12.008087,0.083333,0.258601,0.083279,0.084507,0.001173,10.525124,37239.447988,0.0,0.093288,0.013965,0.084507,0.084507,12.096237,179196.208923,0.0,0.017368,6e-06,0.084507,0.084507
exact_offset_passkey,311,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,2.485585,-0.321694,2.48558,12.008087,0.083333,0.258601,0.083279,0.084507,0.001173,10.525126,37239.513603,0.0,0.093288,0.013965,0.084507,0.084507,12.09624,179196.749263,0.0,0.017368,6e-06,0.084507,0.084507
exact_offset_passkey,313,no_position,no_position,80,0.03,full_batch_adam,12,6,12,0.262503,-0.011,0.25427,1.28952,1.0,1.0,0.801506,0.801506,0.198494,12.027054,167218.064523,0.0,0.043933,0.003119,0.449487,0.449487,11.846853,139644.255092,0.083333,0.099493,0.036275,0.42307,0.339736
exact_offset_passkey,313,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,0.287174,0.183294,0.276957,1.31911,1.0,1.0,0.788641,0.788641,0.211359,11.926713,151253.551972,0.0,0.0421,0.001247,0.535158,0.535158,11.782359,130922.21257,0.083333,0.101017,0.035119,0.431747,0.348414
exact_offset_passkey,313,alibi,alibi,80,0.03,full_batch_adam,12,6,12,0.259466,0.000295,0.250827,1.285087,1.0,1.0,0.802663,0.802663,0.197337,12.023128,166562.860793,0.0,0.043496,0.002105,0.47606,0.47606,12.189069,196628.00615,0.083333,0.099762,0.035737,0.466432,0.383099
exact_offset_passkey,313,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,0.286121,-0.054427,0.276173,1.318076,1.0,1.0,0.789314,0.789314,0.210686,11.952403,155189.683535,0.0,0.042277,0.001219,0.531471,0.531471,11.996767,162229.431769,0.083333,0.100781,0.036511,0.444495,0.361162
exact_offset_passkey,313,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,0.316212,-0.645926,0.304755,1.356292,1.0,1.0,0.760981,0.760981,0.239019,10.146072,25490.769856,0.0,0.039359,0.011441,0.349005,0.349005,10.555601,38391.879055,0.0,0.044353,0.018864,0.4907,0.4907
exact_offset_passkey,313,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,0.311951,-0.601515,0.30062,1.350696,1.0,1.0,0.763801,0.763801,0.236199,10.279507,29129.498836,0.0,0.039208,0.011512,0.355442,0.355442,10.90182,54275.0392,0.0,0.04507,0.021351,0.496321,0.496321
exact_offset_passkey,317,no_position,no_position,80,0.03,full_batch_adam,12,6,12,2.485589,-0.0527,2.485574,12.008008,0.083333,0.258601,0.08328,0.084531,0.001198,12.153807,189815.360885,0.0,0.011405,5e-06,0.084531,0.084531,11.292392,80209.115063,0.0,0.02907,0.006899,0.084531,0.084531
exact_offset_passkey,317,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,2.485587,-0.496408,2.485572,12.007991,0.083333,0.258601,0.08328,0.084519,0.001185,12.15499,190040.010077,0.0,0.011351,5e-06,0.084519,0.084519,11.293403,80290.210717,0.0,0.02907,0.006903,0.084519,0.084519
exact_offset_passkey,317,alibi,alibi,80,0.03,full_batch_adam,12,6,12,2.485588,0.371743,2.485572,12.007991,0.083333,0.258601,0.08328,0.084529,0.001196,12.154854,190014.109259,0.0,0.011351,5e-06,0.084529,0.084529,11.293256,80278.436495,0.0,0.029061,0.006901,0.084529,0.084529
exact_offset_passkey,317,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,2.485589,-0.41099,2.485574,12.008015,0.083333,0.258601,0.08328,0.084532,0.001198,12.153305,189720.080679,0.0,0.011405,5e-06,0.084532,0.084532,11.291972,80175.410895,0.0,0.02907,0.006899,0.084532,0.084532
exact_offset_passkey,317,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,2.485583,0.401697,2.485568,12.007943,0.083333,0.258601,0.08328,0.084501,0.001168,12.158924,190789.20783,0.0,0.011351,5e-06,0.084501,0.084501,11.296867,80568.845043,0.0,0.029058,0.006909,0.084501,0.084501
exact_offset_passkey,317,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,2.485585,0.400157,2.48557,12.00796,0.083333,0.258601,0.08328,0.084504,0.001171,12.157684,190552.664781,0.0,0.011351,5e-06,0.084504,0.084504,11.295825,80484.902684,0.0,0.029058,0.006906,0.084504,0.084504
exact_offset_passkey,331,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.531389,0.022171,1.518123,4.563651,0.333333,0.558333,0.24988,0.25754,0.075854,12.287258,216914.284923,0.0,0.018342,1e-05,0.192611,0.192611,11.867478,142554.271224,0.0,0.023801,1.5e-05,0.206355,0.206355
exact_offset_passkey,331,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.54838,0.259376,1.53486,4.640678,0.416667,0.6,0.244001,0.247447,0.16922,12.153393,189736.787817,0.0,0.018604,9e-06,0.177636,0.177636,12.084053,177026.199536,0.0,0.023976,7e-06,0.179625,0.179625
exact_offset_passkey,331,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.522789,-0.186829,1.510378,4.528442,0.333333,0.565278,0.254229,0.258849,0.074484,12.552365,282763.185121,0.0,0.018224,9e-06,0.200045,0.200045,12.084885,177173.506711,0.0,0.023583,1.1e-05,0.201711,0.201711
exact_offset_passkey,331,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.660422,0.378198,1.64434,5.17759,0.333333,0.565278,0.201031,0.207697,0.125636,12.153741,189802.827121,0.0,0.017959,1.1e-05,0.16726,0.16726,11.610795,110281.886553,0.0,0.023822,1.9e-05,0.182322,0.182322
exact_offset_passkey,331,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.2511,-0.770825,1.230496,3.422927,0.583333,0.7,0.355795,0.35726,0.226074,9.866379,19271.434441,0.0,0.015797,0.000416,0.256506,0.256506,9.055788,8567.982244,0.0,0.021609,0.000216,0.304636,0.304636
exact_offset_passkey,331,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,1.299173,-0.798312,1.2741,3.575481,0.583333,0.708333,0.333311,0.334659,0.248674,11.865343,142250.242552,0.0,0.017614,1.2e-05,0.225949,0.225949,11.311509,81757.166571,0.0,0.023147,3.6e-05,0.261961,0.261961
tiny_text_fact_qa,307,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.792161,-0.00894,1.79216,6.002404,0.166667,0.408333,0.1666,0.167029,0.000362,1.79216,6.002404,0.166667,0.408333,0.1666,0.167029,0.000362,1.79216,6.002404,0.166667,0.408333,0.1666,0.167029,0.000362
tiny_text_fact_qa,307,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.792162,0.40711,1.79216,6.002404,0.166667,0.408333,0.1666,0.167029,0.000363,1.79216,6.002404,0.166667,0.408333,0.1666,0.167029,0.000363,1.79216,6.002404,0.166667,0.408333,0.1666,0.167029,0.000363
tiny_text_fact_qa,307,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.792163,0.476469,1.792161,6.002412,0.166667,0.408333,0.1666,0.167033,0.000366,1.792161,6.002412,0.166667,0.408333,0.1666,0.167033,0.000366,1.792161,6.002412,0.166667,0.408333,0.1666,0.167033,0.000366
tiny_text_fact_qa,307,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.792161,0.514649,1.79216,6.002402,0.166667,0.408333,0.1666,0.167029,0.000362,1.79216,6.002402,0.166667,0.408333,0.1666,0.167029,0.000362,1.79216,6.002402,0.166667,0.408333,0.1666,0.167029,0.000362
tiny_text_fact_qa,307,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.792164,0.570906,1.792163,6.002419,0.166667,0.408333,0.1666,0.167031,0.000364,1.792163,6.002419,0.166667,0.408333,0.1666,0.167031,0.000364,1.792163,6.002419,0.166667,0.408333,0.1666,0.167031,0.000364
tiny_text_fact_qa,307,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,1.792164,0.563509,1.792162,6.002418,0.166667,0.408333,0.1666,0.167031,0.000364,1.792162,6.002418,0.166667,0.408333,0.1666,0.167031,0.000364,1.792162,6.002418,0.166667,0.408333,0.1666,0.167031,0.000364
tiny_text_fact_qa,311,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.792155,0.04592,1.792154,6.002369,0.166667,0.408333,0.166601,0.166717,5e-05,1.792154,6.002369,0.166667,0.408333,0.166601,0.166717,5e-05,1.792154,6.002369,0.166667,0.408333,0.166601,0.166717,5e-05
tiny_text_fact_qa,311,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.792156,0.252093,1.792155,6.002374,0.166667,0.408333,0.166601,0.166717,5e-05,1.792155,6.002374,0.166667,0.408333,0.166601,0.166717,5e-05,1.792155,6.002374,0.166667,0.408333,0.166601,0.166717,5e-05
tiny_text_fact_qa,311,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.792156,0.559246,1.792155,6.002374,0.166667,0.408333,0.166601,0.166716,5e-05,1.792155,6.002374,0.166667,0.408333,0.166601,0.166716,5e-05,1.792155,6.002374,0.166667,0.408333,0.166601,0.166716,5e-05
tiny_text_fact_qa,311,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.792156,-0.272341,1.792155,6.002372,0.166667,0.408333,0.166601,0.166716,5e-05,1.792155,6.002372,0.166667,0.408333,0.166601,0.166716,5e-05,1.792155,6.002372,0.166667,0.408333,0.166601,0.166716,5e-05
tiny_text_fact_qa,311,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.792154,0.40284,1.792153,6.002361,0.166667,0.408333,0.166601,0.166719,5.3e-05,1.792153,6.002361,0.166667,0.408333,0.166601,0.166719,5.3e-05,1.792153,6.002361,0.166667,0.408333,0.166601,0.166719,5.3e-05
tiny_text_fact_qa,311,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,1.792154,0.40803,1.792153,6.002362,0.166667,0.408333,0.166601,0.166719,5.3e-05,1.792153,6.002362,0.166667,0.408333,0.166601,0.166719,5.3e-05,1.792153,6.002362,0.166667,0.408333,0.166601,0.166719,5.3e-05
tiny_text_fact_qa,313,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.792109,-0.011,1.792107,6.002085,0.166667,0.408333,0.166609,0.166916,0.00025,1.792107,6.002085,0.166667,0.408333,0.166609,0.166916,0.00025,1.792107,6.002085,0.166667,0.408333,0.166609,0.166916,0.00025
tiny_text_fact_qa,313,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.792111,0.458773,1.792109,6.002096,0.166667,0.408333,0.166609,0.16691,0.000244,1.792109,6.002096,0.166667,0.408333,0.166609,0.16691,0.000244,1.792109,6.002096,0.166667,0.408333,0.166609,0.16691,0.000244
tiny_text_fact_qa,313,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.792109,0.48508,1.792107,6.002087,0.166667,0.408333,0.166609,0.166916,0.000249,1.792107,6.002087,0.166667,0.408333,0.166609,0.166916,0.000249,1.792107,6.002087,0.166667,0.408333,0.166609,0.166916,0.000249
tiny_text_fact_qa,313,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.792109,0.445786,1.792107,6.002086,0.166667,0.408333,0.166609,0.166916,0.000249,1.792107,6.002086,0.166667,0.408333,0.166609,0.166916,0.000249,1.792107,6.002086,0.166667,0.408333,0.166609,0.166916,0.000249
tiny_text_fact_qa,313,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.792108,-0.479653,1.792106,6.002083,0.166667,0.408333,0.166609,0.166906,0.000239,1.792106,6.002083,0.166667,0.408333,0.166609,0.166906,0.000239,1.792106,6.002083,0.166667,0.408333,0.166609,0.166906,0.000239
tiny_text_fact_qa,313,phasewrap_adapter,phasewrap_adapter,80,0.03,full_batch_adam,12,6,12,1.792108,-0.486826,1.792106,6.002082,0.166667,0.408333,0.166609,0.166904,0.000238,1.792106,6.002082,0.166667,0.408333,0.166609,0.166904,0.000238,1.792106,6.002082,0.166667,0.408333,0.166609,0.166904,0.000238
tiny_text_fact_qa,317,no_position,no_position,80,0.03,full_batch_adam,12,6,12,1.792138,-0.0527,1.792138,6.002272,0.166667,0.408333,0.166604,0.167294,0.000627,1.792138,6.002272,0.166667,0.408333,0.166604,0.167294,0.000627,1.792138,6.002272,0.166667,0.408333,0.166604,0.167294,0.000627
tiny_text_fact_qa,317,sinusoidal,sinusoidal,80,0.03,full_batch_adam,12,6,12,1.792132,-0.565132,1.792132,6.002238,0.166667,0.408333,0.166605,0.167322,0.000655,1.792132,6.002238,0.166667,0.408333,0.166605,0.167322,0.000655,1.792132,6.002238,0.166667,0.408333,0.166605,0.167322,0.000655
tiny_text_fact_qa,317,alibi,alibi,80,0.03,full_batch_adam,12,6,12,1.792141,0.508946,1.792141,6.002292,0.166667,0.408333,0.166603,0.1673,0.000633,1.792141,6.002292,0.166667,0.408333,0.166603,0.1673,0.000633,1.792141,6.002292,0.166667,0.408333,0.166603,0.1673,0.000633
tiny_text_fact_qa,317,rope_relative,rope,80,0.03,full_batch_adam,12,6,12,1.792137,-0.572903,1.792137,6.002267,0.166667,0.408333,0.166604,0.167297,0.00063,1.792137,6.002267,0.166667,0.408333,0.166604,0.167297,0.00063,1.792137,6.002267,0.166667,0.408333,0.166604,0.167297,0.00063
tiny_text_fact_qa,317,phasewrap_bias,phasewrap_bias,80,0.03,full_batch_adam,12,6,12,1.792144,-0.053566,1.792144,6.00231,0.166667,0.408333,0.166603,0.167281,0.000614,1.792144,6.00231,0.166667,0.408333,0.166603,0.167281,0.000614,1.792144,6.00231,0.166667,0.408333,0.166603,0.167281,0.000614
